season,week,game_time,date_stamp,desc,down,drive,first_down,home,note,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_tds,passing_yds,players,playid,receiving_rec,receiving_tar,receiving_tds,receiving_yac_yds,receiving_yds,team,time,touchdown,yardline,yards_togo
2017,1,4:25,9/10/2017,(14:48) (Shotgun) A.Rodgers pass incomplete short right to M.Bennett.,1,5,0,True,,1,0,0,0,0,0,"[M.Bennett, A.Rodgers]",883,0,1,0,0,0,GB,Q2 14:48,False,OWN 12,10
2017,1,4:25,9/10/2017,(14:40) A.Rodgers pass short left to D.Adams ran ob at GB 25 for 13 yards (S.Griffin).,2,5,1,True,,1,1,3,1,0,13,"[A.Rodgers, S.Griffin, D.Adams]",905,1,1,0,10,13,GB,Q2 14:40,False,OWN 12,10
2017,1,4:25,9/10/2017,"(14:09) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams pushed ob at GB 38 for 13 yards (S.Griffin).",1,5,1,True,,1,1,6,1,0,13,"[A.Rodgers, S.Griffin, D.Adams]",934,1,1,0,7,13,GB,Q2 14:09,False,OWN 25,10
2017,1,4:25,9/10/2017,"(12:53) (No Huddle, Shotgun) A.Rodgers pass short right to J.Nelson to GB 46 for 1 yard (E.Thomas).",2,5,0,True,,1,1,1,0,0,1,"[A.Rodgers, E.Thomas, J.Nelson]",1014,1,1,0,0,1,GB,Q2 12:53,False,OWN 45,8
2017,1,4:25,9/10/2017,(12:10) (Shotgun) A.Rodgers sacked at GB 40 for -6 yards (M.Bennett).,3,5,0,True,,0,0,0,0,0,0,"[M.Bennett, A.Rodgers]",1038,0,0,0,0,0,GB,Q2 12:10,False,OWN 46,7
2017,1,4:25,9/10/2017,(7:29) (Shotgun) A.Rodgers pass incomplete short right to R.Cobb.,3,7,0,True,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",1321,0,1,0,0,0,GB,Q2 07:29,False,OWN 8,7
2017,1,4:25,9/10/2017,(5:38) (Shotgun) A.Rodgers sacked at GB 23 for -6 yards (T.Garvin).,1,9,0,True,,0,0,0,0,0,0,"[T.Garvin, A.Rodgers]",1467,0,0,0,0,0,GB,Q2 05:38,False,OWN 29,10
2017,1,4:25,9/10/2017,(4:55) (Shotgun) A.Rodgers pass short right to T.Montgomery to GB 28 for 5 yards (B.Wagner; E.Thomas).,2,9,0,True,,1,1,-4,0,0,5,"[B.Wagner, T.Montgomery, A.Rodgers, E.Thomas]",1486,1,1,0,9,5,GB,Q2 04:55,False,OWN 23,16
2017,1,4:25,9/10/2017,(4:30) (Shotgun) A.Rodgers pass short middle to M.Bennett to GB 40 for 12 yards (E.Thomas).,3,9,1,True,,1,1,12,1,0,12,"[M.Bennett, A.Rodgers, E.Thomas]",1527,1,1,0,0,12,GB,Q2 04:30,False,OWN 28,11
2017,1,4:25,9/10/2017,(3:18) (Shotgun) A.Rodgers sacked at GB 33 for -7 yards (sack split by F.Clark and M.Bennett). SEA-S.Richardson was injured during the play.,2,9,0,True,,0,0,0,0,0,0,"[M.Bennett, F.Clark, A.Rodgers]",1572,0,0,0,0,0,GB,Q2 03:18,False,OWN 40,10
2017,1,4:25,9/10/2017,(2:37) (Shotgun) A.Rodgers pass deep right to D.Adams to SEA 46 for 21 yards (K.Chancellor).,3,9,1,True,,1,1,22,1,0,21,"[K.Chancellor, A.Rodgers, D.Adams]",1594,1,1,0,-1,21,GB,Q2 02:37,False,OWN 33,17
2017,1,4:25,9/10/2017,(2:00) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams (E.Thomas).,1,9,0,True,,1,0,0,0,0,0,"[A.Rodgers, E.Thomas, D.Adams]",1635,0,1,0,0,0,GB,Q2 02:00,False,OPP 46,10
2017,1,4:25,9/10/2017,(1:52) (Shotgun) A.Rodgers pass short left to R.Cobb to SEA 43 for 3 yards (S.Griffin).,2,9,0,True,,1,1,3,0,0,3,"[A.Rodgers, R.Cobb, S.Griffin]",1657,1,1,0,0,3,GB,Q2 01:52,False,OPP 46,10
2017,1,4:25,9/10/2017,"(1:07) (No Huddle, Shotgun) A.Rodgers pass incomplete short right to R.Cobb.",3,9,0,True,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",1681,0,1,0,0,0,GB,Q2 01:07,False,OPP 43,7
2017,1,4:25,9/10/2017,(14:27) (No Huddle) A.Rodgers pass short left to J.Nelson to GB 38 for 9 yards (S.Griffin).,2,11,1,True,,1,1,8,1,0,9,"[A.Rodgers, S.Griffin, J.Nelson]",2069,1,1,0,1,9,GB,Q3 14:27,False,OWN 29,6
2017,1,4:25,9/10/2017,(13:12) (Shotgun) A.Rodgers pass incomplete short right to R.Cobb.,2,11,0,True,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",2147,0,1,0,0,0,GB,Q3 13:12,False,OWN 36,12
2017,1,4:25,9/10/2017,"(12:56) (Shotgun) A.Rodgers Aborted. C.Linsley FUMBLES at GB 35, recovered by GB-A.Rodgers at GB 35. A.Rodgers to GB 35 for no gain (M.Smith).",3,11,0,True,FUMBLE,0,0,0,0,0,0,"[M.Smith, A.Rodgers, C.Linsley]",2202,0,0,0,0,0,GB,Q3 12:56,False,OWN 41,7
2017,1,4:25,9/10/2017,(4:11) (Shotgun) A.Rodgers pass short left to L.Kendricks to GB 24 for 9 yards (B.Wagner; E.Thomas).,1,15,0,True,,1,1,7,0,0,9,"[B.Wagner, A.Rodgers, E.Thomas, L.Kendricks]",2714,1,1,0,2,9,GB,Q3 04:11,False,OWN 15,20
2017,1,4:25,9/10/2017,"(3:36) (No Huddle, Shotgun) A.Rodgers pass incomplete short right to L.Kendricks [T.Garvin].",2,15,0,True,,1,0,0,0,0,0,"[T.Garvin, A.Rodgers, L.Kendricks]",2738,0,1,0,0,0,GB,Q3 03:36,False,OWN 24,11
2017,1,4:25,9/10/2017,(3:31) (Shotgun) A.Rodgers scrambles left end ran ob at GB 37 for 13 yards (K.Chancellor).,3,15,1,True,,0,0,0,0,0,0,"[K.Chancellor, A.Rodgers]",2760,0,0,0,0,0,GB,Q3 03:31,False,OWN 24,11
2017,1,4:25,9/10/2017,(2:55) (Shotgun) A.Rodgers pass short middle to M.Bennett to GB 42 for 5 yards (K.Chancellor).,1,15,0,True,,1,1,3,0,0,5,"[M.Bennett, K.Chancellor, A.Rodgers]",2781,1,1,0,2,5,GB,Q3 02:55,False,OWN 37,10
2017,1,4:25,9/10/2017,(1:48) (Shotgun) A.Rodgers pass short middle to T.Montgomery to SEA 40 for 12 yards (K.Wright; T.Garvin). SEA-J.Reed was injured during the play. SEA-F.Clark was injured during the play.,1,15,1,True,,1,1,-3,1,0,12,"[T.Montgomery, A.Rodgers, T.Garvin, K.Wright]",2837,1,1,0,15,12,GB,Q3 01:48,False,OWN 48,10
2017,1,4:25,9/10/2017,(1:22) A.Rodgers pass short right to R.Cobb to SEA 34 for 6 yards (E.Thomas).,1,15,0,True,,1,1,-1,0,0,6,"[A.Rodgers, R.Cobb, E.Thomas]",2867,1,1,0,7,6,GB,Q3 01:22,False,OPP 40,10
2017,1,4:25,9/10/2017,(:47) (Shotgun) A.Rodgers pass short left to T.Montgomery pushed ob at SEA 32 for 2 yards (S.Griffin).,2,15,0,True,,1,1,-1,0,0,2,"[T.Montgomery, A.Rodgers, S.Griffin]",2891,1,1,0,3,2,GB,Q3 00:47,False,OPP 34,4
2017,1,4:25,9/10/2017,"(:22) (No Huddle) A.Rodgers pass deep middle to J.Nelson for 32 yards, TOUCHDOWN. Penalty on SEA-T.Garvin, Defensive 12 On-field, declined.",3,15,1,True,TD,1,1,28,1,1,32,"[A.Rodgers, J.Nelson]",2915,1,1,1,4,32,GB,Q3 00:22,True,OPP 32,2
2017,1,4:25,9/10/2017,(13:38) (Shotgun) A.Rodgers pass short left to R.Cobb to GB 30 for 5 yards (S.Griffin).,1,17,0,True,,1,1,-4,0,0,5,"[A.Rodgers, R.Cobb, S.Griffin]",3162,1,1,0,9,5,GB,Q4 13:38,False,OWN 25,10
2017,1,4:25,9/10/2017,(12:10) (Shotgun) A.Rodgers pass short left to T.Montgomery to SEA 44 for 20 yards (S.Griffin).,1,17,1,True,,1,1,-3,1,0,20,"[T.Montgomery, A.Rodgers, S.Griffin]",3207,1,1,0,23,20,GB,Q4 12:10,False,OWN 36,10
2017,1,4:25,9/10/2017,(11:22) (Shotgun) A.Rodgers pass short middle to R.Cobb to SEA 36 for 8 yards (J.Coleman).,1,17,0,True,,1,1,4,0,0,8,"[A.Rodgers, R.Cobb, J.Coleman]",3242,1,1,0,4,8,GB,Q4 11:22,False,OPP 44,10
2017,1,4:25,9/10/2017,(9:56) (Shotgun) A.Rodgers pass incomplete short right to M.Bennett [C.Avril].,1,17,0,True,,1,0,0,0,0,0,"[C.Avril, M.Bennett, A.Rodgers]",3287,0,1,0,0,0,GB,Q4 09:56,False,OPP 33,10
2017,1,4:25,9/10/2017,(9:05) (Shotgun) A.Rodgers pass short middle to J.Nelson to SEA 22 for 5 yards (S.Griffin).,3,17,1,True,,1,1,5,1,0,5,"[A.Rodgers, S.Griffin, J.Nelson]",3330,1,1,0,0,5,GB,Q4 09:05,False,OPP 27,4
2017,1,4:25,9/10/2017,(8:21) A.Rodgers pass incomplete short right to R.Cobb (J.Coleman).,1,17,0,True,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb, J.Coleman]",3354,0,1,0,0,0,GB,Q4 08:21,False,OPP 22,10
2017,1,4:25,9/10/2017,(8:16) (Shotgun) A.Rodgers pass incomplete deep left to J.Nelson (S.Griffin).,2,17,0,True,,1,0,0,0,0,0,"[A.Rodgers, S.Griffin, J.Nelson]",3376,0,1,0,0,0,GB,Q4 08:16,False,OPP 22,10
2017,1,4:25,9/10/2017,(8:11) (Shotgun) A.Rodgers pass incomplete short left to D.Adams [S.Richardson].,3,17,0,True,,1,0,0,0,0,0,"[A.Rodgers, S.Richardson, D.Adams]",3415,0,1,0,0,0,GB,Q4 08:11,False,OPP 22,10
2017,1,4:25,9/10/2017,(4:59) (Shotgun) A.Rodgers pass short left to R.Cobb pushed ob at GB 37 for 10 yards (J.Coleman).,2,19,1,True,,1,1,3,1,0,10,"[A.Rodgers, R.Cobb, J.Coleman]",3739,1,1,0,7,10,GB,Q4 04:59,False,OWN 27,8
2017,1,4:25,9/10/2017,(4:07) A.Rodgers pass short left to J.Nelson to GB 49 for 9 yards (S.Griffin).,2,19,1,True,,1,1,10,1,0,9,"[A.Rodgers, S.Griffin, J.Nelson]",3789,1,1,0,-1,9,GB,Q4 04:07,False,OWN 40,7
2017,1,4:25,9/10/2017,"(3:09) (Shotgun) A.Rodgers scrambles up the middle to SEA 39 for 6 yards (K.Wright). PENALTY on GB-M.Bennett, Unnecessary Roughness, 15 yards, enforced between downs.",3,19,1,True,PENALTY,0,0,0,0,0,0,"[M.Bennett, A.Rodgers, K.Wright]",3922,0,0,0,0,0,GB,Q4 03:09,False,OPP 45,4
2017,1,4:25,9/10/2017,"(2:45) A.Rodgers pass short right to M.Bennett to SEA 24 for 26 yards (B.Wagner, E.Thomas).",2,19,1,True,,1,1,2,1,0,26,"[B.Wagner, M.Bennett, A.Rodgers, E.Thomas]",4042,1,1,0,24,26,GB,Q4 02:45,False,MIDFIELD,6
2017,1,4:25,9/10/2017,(2:00) A.Rodgers kneels to SEA 25 for -1 yards.,1,19,0,True,,0,0,0,0,0,0,[A.Rodgers],4083,0,0,0,0,0,GB,Q4 02:00,False,OPP 24,10
2017,1,4:25,9/10/2017,(1:18) A.Rodgers kneels to SEA 26 for -1 yards.,2,19,0,True,,0,0,0,0,0,0,[A.Rodgers],4104,0,0,0,0,0,GB,Q4 01:18,False,OPP 25,11
2017,1,4:25,9/10/2017,(:39) A.Rodgers kneels to SEA 27 for -1 yards.,3,19,0,True,,0,0,0,0,0,0,[A.Rodgers],4125,0,0,0,0,0,GB,Q4 00:39,False,OPP 26,12
2017,2,8:30,9/17/2017,(9:51) (Shotgun) A.Rodgers pass short left to D.Adams to GB 26 for 1 yard (B.Poole).,1,1,0,False,,1,1,-1,0,0,1,"[B.Poole, A.Rodgers, D.Adams]",289,1,1,0,2,1,GB,Q1 09:51,False,OWN 25,10
2017,2,8:30,9/17/2017,(7:51) A.Rodgers pass short left to A.Ripkowski to GB 43 for 2 yards (B.Poole).,1,1,0,False,,1,1,1,0,0,2,"[B.Poole, A.Rodgers, A.Ripkowski]",355,1,1,0,1,2,GB,Q1 07:51,False,OWN 41,10
2017,2,8:30,9/17/2017,(6:32) (Shotgun) A.Rodgers pass short left to R.Rodgers to ATL 42 for 14 yards (K.Neal).,3,1,1,False,,1,1,2,1,0,14,"[R.Rodgers, A.Rodgers, K.Neal]",400,1,1,0,12,14,GB,Q1 06:32,False,OWN 44,7
2017,2,8:30,9/17/2017,(5:47) (Shotgun) A.Rodgers pass incomplete short left to M.Bennett.,1,1,0,False,,1,0,0,0,0,0,"[M.Bennett, A.Rodgers]",424,0,1,0,0,0,GB,Q1 05:47,False,OPP 42,10
2017,2,8:30,9/17/2017,(4:23) (Shotgun) A.Rodgers pass short right to T.Montgomery pushed ob at ATL 2 for 23 yards (K.Neal).,2,1,1,False,,1,1,1,1,0,23,"[T.Montgomery, A.Rodgers, K.Neal]",525,1,1,0,22,23,GB,Q1 04:23,False,OPP 25,3
2017,2,8:30,9/17/2017,(2:48) A.Rodgers pass short left to R.Cobb to GB 41 for 5 yards (B.Poole).,1,3,0,False,,1,1,2,0,0,5,"[B.Poole, A.Rodgers, R.Cobb]",720,1,1,0,3,5,GB,Q1 02:48,False,OWN 36,10
2017,2,8:30,9/17/2017,(:48) (Shotgun) A.Rodgers pass incomplete deep right to R.Cobb.,3,3,0,False,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",797,0,1,0,0,0,GB,Q1 00:48,False,OWN 33,13
2017,2,8:30,9/17/2017,(11:10) (Shotgun) A.Rodgers pass short left to D.Adams ran ob at GB 34 for 9 yards (D.Campbell).,1,5,0,False,,1,1,0,0,0,9,"[A.Rodgers, D.Campbell, D.Adams]",1131,1,1,0,9,9,GB,Q2 11:10,False,OWN 25,10
2017,2,8:30,9/17/2017,(10:03) (Shotgun) A.Rodgers pass short left to G.Allison pushed ob at GB 40 for 8 yards (R.Alford).,3,5,1,False,,1,1,8,1,0,8,"[A.Rodgers, G.Allison, R.Alford]",1193,1,1,0,0,8,GB,Q2 10:03,False,OWN 32,3
2017,2,8:30,9/17/2017,(9:33) A.Rodgers sacked at GB 32 for -8 yards (D.Campbell).,1,5,0,False,,0,0,0,0,0,0,"[A.Rodgers, D.Campbell]",1217,0,0,0,0,0,GB,Q2 09:33,False,OWN 40,10
2017,2,8:30,9/17/2017,(8:44) (Shotgun) A.Rodgers pass short middle to R.Cobb to GB 49 for 17 yards (D.Trufant).,2,5,0,False,,1,1,15,0,0,17,"[A.Rodgers, R.Cobb, D.Trufant]",1236,1,1,0,2,17,GB,Q2 08:44,False,OWN 32,18
2017,2,8:30,9/17/2017,(7:34) (Shotgun) A.Rodgers pass incomplete short left to M.Bennett.,3,5,0,False,,1,0,0,0,0,0,"[M.Bennett, A.Rodgers]",1283,0,1,0,0,0,GB,Q2 07:34,False,OWN 44,6
2017,2,8:30,9/17/2017,(3:21) (Shotgun) A.Rodgers pass short left to T.Montgomery to GB 23 for -2 yards (K.Neal).,1,7,0,False,,1,1,-2,0,0,-2,"[K.Neal, T.Montgomery, A.Rodgers]",1506,1,1,0,0,-2,GB,Q2 03:21,False,OWN 25,10
2017,2,8:30,9/17/2017,(2:39) (Shotgun) A.Rodgers pass incomplete short left to M.Bennett [J.Crawford].,2,7,0,False,,1,0,0,0,0,0,"[M.Bennett, A.Rodgers, J.Crawford]",1530,0,1,0,0,0,GB,Q2 02:39,False,OWN 23,12
2017,2,8:30,9/17/2017,(2:24) (Shotgun) A.Rodgers pass incomplete short left to M.Bennett (D.Jones).,1,7,0,False,,1,0,0,0,0,0,"[M.Bennett, D.Jones, A.Rodgers]",1585,0,1,0,0,0,GB,Q2 02:24,False,OWN 28,10
2017,2,8:30,9/17/2017,(2:20) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.,2,7,0,False,,1,0,0,0,0,0,"[A.Rodgers, D.Adams]",1607,0,1,0,0,0,GB,Q2 02:20,False,OWN 28,10
2017,2,8:30,9/17/2017,(2:15) (Shotgun) A.Rodgers pass incomplete short middle to R.Cobb (B.Poole) [T.McKinley].,3,7,0,False,,1,0,0,0,0,0,"[B.Poole, A.Rodgers, R.Cobb, T.McKinley]",1629,0,1,0,0,0,GB,Q2 02:15,False,OWN 28,10
2017,2,8:30,9/17/2017,(1:09) (Shotgun) A.Rodgers pass short left to D.Adams ran ob at GB 13 for 8 yards (R.Alford).,1,9,0,False,,1,1,3,0,0,8,"[R.Alford, A.Rodgers, D.Adams]",1782,1,1,0,5,8,GB,Q2 01:09,False,OWN 5,10
2017,2,8:30,9/17/2017,(:54) A.Rodgers pass deep right intended for G.Allison INTERCEPTED by D.Trufant at GB 36. D.Trufant to GB 36 for no gain (G.Allison).,2,9,0,False,INT,1,0,0,0,0,0,"[A.Rodgers, G.Allison, D.Trufant]",1864,0,1,0,0,0,GB,Q2 00:54,False,OWN 3,12
2017,2,8:30,9/17/2017,(:19) A.Rodgers kneels to GB 19 for -1 yards.,1,11,0,False,,0,0,0,0,0,0,[A.Rodgers],2114,0,0,0,0,0,GB,Q2 00:19,False,OWN 20,15
2017,2,8:30,9/17/2017,"(14:17) (Shotgun) A.Rodgers sacked at GB 21 for -9 yards (V.Beasley). FUMBLES (V.Beasley) [V.Beasley], RECOVERED by ATL-D.Trufant at GB 15. D.Trufant for 15 yards, TOUCHDOWN. The Replay Official reviewed the backward pass ruling, and the play was Upheld. The ruling on the field stands.",2,12,0,False,TD,0,0,0,0,0,0,"[A.Rodgers, V.Beasley, D.Trufant]",2188,0,0,0,0,0,GB,Q3 14:17,True,OWN 30,5
2017,2,8:30,9/17/2017,(14:01) A.Rodgers pass incomplete short left to R.Rodgers.,1,13,0,False,,1,0,0,0,0,0,"[R.Rodgers, A.Rodgers]",2269,0,1,0,0,0,GB,Q3 14:01,False,OWN 25,10
2017,2,8:30,9/17/2017,(13:54) (Shotgun) A.Rodgers pass short left to T.Montgomery pushed ob at GB 40 for 15 yards (R.Alford) [T.McKinley].,2,13,1,False,,1,1,-2,1,0,15,"[T.Montgomery, A.Rodgers, T.McKinley, R.Alford]",2291,1,1,0,17,15,GB,Q3 13:54,False,OWN 25,10
2017,2,8:30,9/17/2017,(13:29) A.Rodgers pass short right to D.Adams pushed ob at ATL 44 for 16 yards (R.Alford).,1,13,1,False,,1,1,1,1,0,16,"[A.Rodgers, R.Alford, D.Adams]",2315,1,1,0,15,16,GB,Q3 13:29,False,OWN 40,10
2017,2,8:30,9/17/2017,(13:14) (Shotgun) A.Rodgers pass short left to R.Cobb to ATL 26 for 18 yards (R.Alford).,1,13,1,False,,1,1,-1,1,0,18,"[A.Rodgers, R.Cobb, R.Alford]",2339,1,1,0,19,18,GB,Q3 13:14,False,OPP 44,10
2017,2,8:30,9/17/2017,(12:41) (Shotgun) A.Rodgers pass short middle to R.Cobb to ATL 17 for 9 yards (D.Riley).,1,13,0,False,,1,1,6,0,0,9,"[A.Rodgers, R.Cobb, D.Riley]",2363,1,1,0,3,9,GB,Q3 12:41,False,OPP 26,10
2017,2,8:30,9/17/2017,(11:53) (Shotgun) A.Rodgers pass short left to R.Cobb to ATL 3 for 10 yards (R.Alford; D.Campbell).,1,13,1,False,,1,1,5,1,0,10,"[R.Cobb, A.Rodgers, D.Campbell, R.Alford]",2411,1,1,0,5,10,GB,Q3 11:53,False,OPP 13,10
2017,2,8:30,9/17/2017,(11:03) (Shotgun) A.Rodgers sacked at ATL 25 for -12 yards (A.Clayborn).,1,13,0,False,,0,0,0,0,0,0,"[A.Clayborn, A.Rodgers]",2466,0,0,0,0,0,GB,Q3 11:03,False,OPP 13,13
2017,2,8:30,9/17/2017,(10:19) (Shotgun) A.Rodgers pass short left to T.Montgomery pushed ob at ATL 10 for 15 yards (R.Allen).,2,13,0,False,,1,1,-2,0,0,15,"[T.Montgomery, A.Rodgers, R.Allen]",2485,1,1,0,17,15,GB,Q3 10:19,False,OPP 25,25
2017,2,8:30,9/17/2017,(9:40) (Shotgun) A.Rodgers pass incomplete short middle to R.Cobb.,3,13,0,False,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",2514,0,1,0,0,0,GB,Q3 09:40,False,OPP 10,10
2017,2,8:30,9/17/2017,(3:47) (Shotgun) A.Rodgers pass short left to R.Cobb to GB 33 for 1 yard (D.Jones; B.Poole).,2,15,0,False,,1,1,-2,0,0,1,"[B.Poole, D.Jones, A.Rodgers, R.Cobb]",2834,1,1,0,3,1,GB,Q3 03:47,False,OWN 32,3
2017,2,8:30,9/17/2017,(3:11) (Shotgun) A.Rodgers pass short right to D.Adams to GB 41 for 8 yards (R.Alford).,3,15,1,False,,1,1,5,1,0,8,"[A.Rodgers, R.Alford, D.Adams]",2858,1,1,0,3,8,GB,Q3 03:11,False,OWN 33,2
2017,2,8:30,9/17/2017,(2:46) (Shotgun) A.Rodgers pass short right to M.Bennett to GB 45 for 4 yards (D.Trufant).,1,15,0,False,,1,1,-1,0,0,4,"[M.Bennett, A.Rodgers, D.Trufant]",2882,1,1,0,5,4,GB,Q3 02:46,False,OWN 41,10
2017,2,8:30,9/17/2017,"(2:13) (Shotgun) A.Rodgers pass incomplete short right to G.Allison. PENALTY on GB-A.Rodgers, Illegal Shift, 5 yards, enforced at GB 45 - No Play.",2,15,0,False,PENALTY,0,0,0,0,0,0,[A.Rodgers],2906,0,0,0,0,0,GB,Q3 02:13,False,OWN 45,6
2017,2,8:30,9/17/2017,(2:10) (Shotgun) A.Rodgers pass short left to M.Bennett to GB 46 for 6 yards (K.Neal; B.Poole).,2,15,0,False,,1,1,2,0,0,6,"[B.Poole, K.Neal, M.Bennett, A.Rodgers]",2939,1,1,0,4,6,GB,Q3 02:10,False,OWN 40,11
2017,2,8:30,9/17/2017,(1:28) (Shotgun) A.Rodgers pass incomplete short left to M.Bennett.,3,15,0,False,,1,0,0,0,0,0,"[M.Bennett, A.Rodgers]",2963,0,1,0,0,0,GB,Q3 01:28,False,OWN 46,5
2017,2,8:30,9/17/2017,(1:25) (Shotgun) A.Rodgers pass short middle to D.Adams to ATL 47 for 7 yards (R.Allen).,4,15,1,False,,1,1,4,1,0,7,"[A.Rodgers, R.Allen, D.Adams]",2985,1,1,0,3,7,GB,Q3 01:25,False,OWN 46,5
2017,2,8:30,9/17/2017,(:41) (Shotgun) A.Rodgers scrambles left end to ATL 38 for 9 yards (D.Campbell).,1,15,0,False,,0,0,0,0,0,0,"[A.Rodgers, D.Campbell]",3009,0,0,0,0,0,GB,Q3 00:41,False,OPP 47,10
2017,2,8:30,9/17/2017,(13:43) A.Rodgers pass incomplete short right to D.Adams.,1,15,0,False,,1,0,0,0,0,0,"[A.Rodgers, D.Adams]",3091,0,1,0,0,0,GB,Q4 13:43,False,OPP 41,15
2017,2,8:30,9/17/2017,(13:37) (Shotgun) A.Rodgers pass short left to R.Rodgers to ATL 33 for 8 yards (D.Jones).,2,15,0,False,,1,1,-2,0,0,8,"[R.Rodgers, D.Jones, A.Rodgers]",3113,1,1,0,10,8,GB,Q4 13:37,False,OPP 41,15
