season,week,game_time,date_stamp,desc,down,drive,first_down,home,note,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_tds,passing_yds,players,playid,receiving_rec,receiving_tar,receiving_tds,receiving_yac_yds,receiving_yds,team,time,touchdown,yardline,yards_togo
2013,2,1:00,9/15/2013,(14:53) (Shotgun) A.Rodgers pass short left to J.Starks to GB 31 for 6 yards (B.Orakpo).,1,6,0,True,,1,1,-6,0,0,6,"[B.Orakpo, A.Rodgers, J.Starks]",1042,1,1,0,12,6,GB,Q2 14:53,False,OWN 25,10
2013,2,1:00,9/15/2013,"(14:09) (Shotgun) A.Rodgers pass deep middle to J.Jones to WAS 22 for 27 yards (D.Amerson, B.Rambo).",1,6,1,True,,1,1,24,1,0,27,"[D.Amerson, B.Rambo, A.Rodgers, J.Jones]",1090,1,1,0,3,27,GB,Q2 14:09,False,OPP 49,10
2013,2,1:00,9/15/2013,"(13:30) (No Huddle, Shotgun) A.Rodgers pass short middle to J.Starks to WAS 13 for 9 yards (P.Merling).",1,6,0,True,,1,1,2,0,0,9,"[P.Merling, A.Rodgers, J.Starks]",1114,1,1,0,7,9,GB,Q2 13:30,False,OPP 22,10
2013,2,1:00,9/15/2013,(12:22) (Shotgun) A.Rodgers pass short right to J.Finley to WAS 14 for 6 yards (D.Hall; R.Doughty).,1,6,0,True,,1,1,1,0,0,6,"[D.Hall, J.Finley, A.Rodgers, R.Doughty]",1190,1,1,0,5,6,GB,Q2 12:22,False,OPP 20,20
2013,2,1:00,9/15/2013,"(11:49) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to R.Cobb.",2,6,0,True,,1,0,0,0,0,0,"[A.Rodgers, R.Cobb]",1214,0,1,0,0,0,GB,Q2 11:49,False,OPP 14,14
2013,2,1:00,9/15/2013,"(11:44) (Shotgun) A.Rodgers pass short middle to J.Nelson for 14 yards, TOUCHDOWN.",3,6,1,True,TD,1,1,12,1,1,14,"[A.Rodgers, J.Nelson]",1236,1,1,1,2,14,GB,Q2 11:44,True,OPP 14,14
2013,2,1:00,9/15/2013,(9:31) (No Huddle) A.Rodgers pass deep left to J.Jones to WAS 19 for 57 yards (D.Amerson).,1,8,1,True,,1,1,21,1,0,57,"[D.Amerson, A.Rodgers, J.Jones]",1418,1,1,0,36,57,GB,Q2 09:31,False,OWN 24,10
2013,2,1:00,9/15/2013,"(7:51) (No Huddle, Shotgun) A.Rodgers pass short left to R.Cobb to WAS 3 for 4 yards (J.Wilson).",1,8,0,True,,1,1,1,0,0,4,"[A.Rodgers, R.Cobb, J.Wilson]",1487,1,1,0,3,4,GB,Q2 07:51,False,OPP 7,7
2013,2,1:00,9/15/2013,"(7:13) (No Huddle, Shotgun) A.Rodgers pass short right to J.Finley for 3 yards, TOUCHDOWN [B.Orakpo].",2,8,1,True,TD,1,1,3,1,1,3,"[B.Orakpo, J.Finley, A.Rodgers]",1515,1,1,1,0,3,GB,Q2 07:13,True,OPP 3,3
2013,2,1:00,9/15/2013,(2:56) (Shotgun) A.Rodgers pass short right to J.Jones to GB 31 for 5 yards (D.Hall; R.Doughty).,1,10,0,True,,1,1,4,0,0,5,"[D.Hall, J.Jones, A.Rodgers, R.Doughty]",1765,1,1,0,1,5,GB,Q2 02:56,False,OWN 26,10
2013,2,1:00,9/15/2013,"(2:25) (No Huddle, Shotgun) A.Rodgers pass short right to A.Quarless pushed ob at GB 38 for 7 yards (D.Hall).",2,10,1,True,,1,1,2,1,0,7,"[A.Quarless, A.Rodgers, D.Hall]",1789,1,1,0,5,7,GB,Q2 02:25,False,OWN 31,5
2013,2,1:00,9/15/2013,"(1:34) (No Huddle, Shotgun) A.Rodgers pass short middle to J.Starks to WAS 45 for 15 yards (R.Doughty).",2,10,1,True,,1,1,-4,1,0,15,"[J.Starks, A.Rodgers, R.Doughty]",1851,1,1,0,19,15,GB,Q2 01:34,False,OWN 40,8
2013,2,1:00,9/15/2013,"(1:07) (No Huddle, Shotgun) A.Rodgers pass short middle to R.Cobb to WAS 35 for 10 yards (R.Kerrigan).",1,10,1,True,,1,1,8,1,0,10,"[R.Kerrigan, R.Cobb, A.Rodgers]",1875,1,1,0,2,10,GB,Q2 01:07,False,OPP 45,10
2013,2,1:00,9/15/2013,(:55) (Shotgun) A.Rodgers pass incomplete deep left to J.Jones [J.Wilson].,1,10,0,True,,1,0,0,0,0,0,"[A.Rodgers, J.Wilson, J.Jones]",1916,0,1,0,0,0,GB,Q2 00:55,False,OPP 35,10
2013,2,1:00,9/15/2013,(:50) (Shotgun) A.Rodgers pass short left to J.Jones to WAS 15 for 20 yards (D.Amerson).,2,10,1,True,,1,1,1,1,0,20,"[D.Amerson, A.Rodgers, J.Jones]",1938,1,1,0,19,20,GB,Q2 00:50,False,OPP 35,10
2013,2,1:00,9/15/2013,"(:20) (No Huddle, Shotgun) A.Rodgers pass short right to R.Cobb to WAS 10 for 5 yards (R.Doughty).",1,10,0,True,,1,1,5,0,0,5,"[A.Rodgers, R.Cobb, R.Doughty]",1962,1,1,0,0,5,GB,Q2 00:20,False,OPP 15,10
2013,2,1:00,9/15/2013,"(:15) (Shotgun) A.Rodgers pass short right to J.Jones to WAS 1 for 9 yards (D.Hall). FUMBLES (D.Hall), ball out of bounds in End Zone, Touchback.",2,10,0,True,FUMBLE,1,1,5,0,0,9,"[D.Hall, A.Rodgers, J.Jones]",2003,1,1,0,4,9,GB,Q2 00:15,False,OPP 10,5
2013,2,1:00,9/15/2013,(12:48) (Shotgun) A.Rodgers pass incomplete short left to A.Quarless.,2,13,0,True,,1,0,0,0,0,0,"[A.Quarless, A.Rodgers]",2231,0,1,0,0,0,GB,Q3 12:48,False,OWN 25,10
2013,2,1:00,9/15/2013,(12:45) (Shotgun) A.Rodgers sacked at GB 13 for -12 yards (J.Wilson).,3,13,0,True,,0,0,0,0,0,0,"[A.Rodgers, J.Wilson]",2253,0,0,0,0,0,GB,Q3 12:45,False,OWN 25,10
2013,2,1:00,9/15/2013,(10:09) A.Rodgers pass short left to J.Finley to WAS 33 for 27 yards (R.Doughty; K.Golston).,1,15,1,True,,1,1,0,1,0,27,"[K.Golston, J.Finley, A.Rodgers, R.Doughty]",2465,1,1,0,27,27,GB,Q3 10:09,False,OWN 40,10
2013,2,1:00,9/15/2013,"(8:20) (No Huddle, Shotgun) A.Rodgers pass short right to J.Nelson for 15 yards, TOUCHDOWN.",1,15,1,True,TD,1,1,15,1,1,15,"[A.Rodgers, J.Nelson]",2531,1,1,1,0,15,GB,Q3 08:20,True,OPP 15,10
2013,2,1:00,9/15/2013,(3:35) A.Rodgers pass incomplete short left.,1,17,0,True,,1,0,0,0,0,0,[A.Rodgers],2877,0,0,0,0,0,GB,Q3 03:35,False,OWN 31,10
2013,2,1:00,9/15/2013,"(3:32) (No Huddle) A.Rodgers pass deep left to J.Nelson to WAS 32 for 37 yards (D.Amerson). Penalty on WAS-D.Amerson, Defensive Pass Interference, declined.",2,17,1,True,,1,1,29,1,0,37,"[D.Amerson, A.Rodgers, J.Nelson]",2899,1,1,0,8,37,GB,Q3 03:32,False,OWN 31,10
2013,2,1:00,9/15/2013,(9:25) (Shotgun) A.Rodgers pass incomplete short left to J.Finley.,3,19,0,True,,1,0,0,0,0,0,"[J.Finley, A.Rodgers]",3479,0,1,0,0,0,GB,Q4 09:25,False,OWN 22,5
2013,2,1:00,9/15/2013,(7:21) (Shotgun) A.Rodgers pass short left to J.Jones to GB 26 for 12 yards (D.Amerson).,3,21,1,True,,1,1,12,1,0,12,"[D.Amerson, A.Rodgers, J.Jones]",3821,1,1,0,0,12,GB,Q4 07:21,False,OWN 14,9
2013,2,1:00,9/15/2013,(6:40) A.Rodgers pass short left to J.Finley to GB 34 for 8 yards (L.Fletcher).,1,21,0,True,,1,1,1,0,0,8,"[L.Fletcher, J.Finley, A.Rodgers]",3845,1,1,0,7,8,GB,Q4 06:40,False,OWN 26,10
2013,2,1:00,9/15/2013,(6:33) (Shotgun) A.Rodgers pass short middle to R.Cobb to WAS 48 for 18 yards (B.Rambo).,2,21,1,True,,1,1,9,1,0,18,"[A.Rodgers, B.Rambo, R.Cobb]",3886,1,1,0,9,18,GB,Q4 06:33,False,OWN 34,2
2013,2,1:00,9/15/2013,(5:51) (Shotgun) A.Rodgers pass short middle to R.Cobb to WAS 34 for 14 yards (B.Rambo).,1,21,1,True,,1,1,4,1,0,14,"[A.Rodgers, B.Rambo, R.Cobb]",3910,1,1,0,10,14,GB,Q4 05:51,False,OPP 48,10
2013,2,1:00,9/15/2013,(4:18) (Shotgun) A.Rodgers pass short right to J.Jones to WAS 23 for 14 yards (D.Hall).,2,21,1,True,,1,1,7,1,0,14,"[D.Hall, J.Jones, A.Rodgers]",3955,1,1,0,7,14,GB,Q4 04:18,False,OPP 37,13
2013,2,1:00,9/15/2013,(2:00) A.Rodgers kneels to WAS 11 for -1 yards.,1,21,0,True,,0,0,0,0,0,0,[A.Rodgers],4038,0,0,0,0,0,GB,Q4 02:00,False,OPP 10,10
2013,2,1:00,9/15/2013,(1:17) A.Rodgers kneels to WAS 12 for -1 yards.,2,21,0,True,,0,0,0,0,0,0,[A.Rodgers],4059,0,0,0,0,0,GB,Q4 01:17,False,OPP 11,11
2013,2,1:00,9/15/2013,(:37) A.Rodgers kneels to WAS 13 for -1 yards.,3,21,0,True,,0,0,0,0,0,0,[A.Rodgers],4080,0,0,0,0,0,GB,Q4 00:37,False,OPP 12,12
2013,3,1:00,9/22/2013,(8:40) (Shotgun) A.Rodgers pass incomplete short left to R.Cobb (L.Hall).,1,2,0,False,,1,0,0,0,0,0,"[A.Rodgers, L.Hall, R.Cobb]",405,0,1,0,0,0,GB,Q1 08:40,False,OWN 33,10
2013,3,1:00,9/22/2013,(8:36) A.Rodgers pass deep right to J.Nelson to CIN 45 for 22 yards (T.Newman) [M.Johnson].,2,2,1,False,,1,1,22,1,0,22,"[M.Johnson, T.Newman, A.Rodgers, J.Nelson]",427,1,1,0,0,22,GB,Q1 08:36,False,OWN 33,10
2013,3,1:00,9/22/2013,(7:32) (Shotgun) A.Rodgers pass short left to R.Cobb to CIN 46 for 3 yards (A.Jones).,2,2,0,False,,1,1,1,0,0,3,"[A.Rodgers, R.Cobb, A.Jones]",472,1,1,0,2,3,GB,Q1 07:32,False,OPP 49,14
