week,game_time,date_stamp,desc,down,drive,first_down,home,note,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_tds,passing_yds,players,playid,receiving_rec,receiving_tar,receiving_tds,receiving_yac_yds,receiving_yds,team,time,touchdown,yardline,yards_togo
2,1:00,9/18/2011,(4:57) (Shotgun) A.Rodgers pass short right to J.Jones to GB 29 for 15 yards (J.Anderson).,3,3,0,False,,1,1,3,0,0,15,"[J.Anderson, A.Rodgers, J.Jones]",679,1,1,0,12,15,GB,Q1 04:57,False,OWN 14,16
2,1:00,9/18/2011,(14:48) A.Rodgers pass short left to J.Finley to GB 23 for 3 yards (S.Martin).,1,5,0,False,,1,1,-1,0,0,3,"[J.Finley, A.Rodgers, S.Martin]",984,1,1,0,4,3,GB,Q2 14:48,False,OWN 20,10
2,1:00,9/18/2011,"(14:12) (Shotgun) A.Rodgers pass incomplete short right to J.Starks. Penalty on GB-B.Bulaga, Offensive Holding, declined.",2,5,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Starks]",1008,0,1,0,0,0,GB,Q2 14:12,False,OWN 23,7
2,1:00,9/18/2011,(14:08) (Shotgun) A.Rodgers pass deep middle to J.Finley to CAR 38 for 39 yards (J.Pugh).,3,5,1,False,,1,1,31,1,0,39,"[J.Finley, A.Rodgers, J.Pugh]",1041,1,1,0,8,39,GB,Q2 14:08,False,OWN 23,7
2,1:00,9/18/2011,"(13:34) (No Huddle, Shotgun) A.Rodgers pass short right to J.Finley to CAR 35 for 3 yards (J.Pugh).",1,5,0,False,,1,1,0,0,0,3,"[J.Finley, A.Rodgers, J.Pugh]",1065,1,1,0,3,3,GB,Q2 13:34,False,OPP 38,10
2,1:00,9/18/2011,(12:17) (Shotgun) A.Rodgers pass short middle to J.Finley to CAR 23 for 6 yards (J.Anderson; T.Davis).,3,5,1,False,,1,1,5,1,0,6,"[A.Rodgers, J.Finley, J.Anderson, T.Davis]",1114,1,1,0,1,6,GB,Q2 12:17,False,OPP 29,1
2,1:00,9/18/2011,"(11:48) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to G.Jennings (C.Munnerlyn).",1,5,0,False,,1,0,0,0,0,0,"[G.Jennings, C.Munnerlyn, A.Rodgers]",1138,0,1,0,0,0,GB,Q2 11:48,False,OPP 23,10
2,1:00,9/18/2011,(11:43) (Shotgun) A.Rodgers pass short left to J.Starks to CAR 14 for 9 yards (C.Johnson).,2,5,0,False,,1,1,-4,0,0,9,"[C.Johnson, A.Rodgers, J.Starks]",1162,1,1,0,13,9,GB,Q2 11:43,False,OPP 23,10
2,1:00,9/18/2011,(11:03) A.Rodgers pass short middle to R.Grant to CAR 6 for 8 yards (D.Connor).,3,5,1,False,,1,1,-3,1,0,8,"[R.Grant, A.Rodgers, D.Connor]",1186,1,1,0,11,8,GB,Q2 11:03,False,OPP 14,1
2,1:00,9/18/2011,(10:13) A.Rodgers pass incomplete short right to J.Kuhn.,1,5,0,False,,1,0,0,0,0,0,"[J.Kuhn, A.Rodgers]",1249,0,1,0,0,0,GB,Q2 10:13,False,OPP 1,1
2,1:00,9/18/2011,(8:01) A.Rodgers pass short right to R.Cobb to CAR 40 for 12 yards (J.Anderson).,1,7,1,False,,1,1,2,1,0,12,"[J.Anderson, A.Rodgers, R.Cobb]",1409,1,1,0,10,12,GB,Q2 08:01,False,OWN 48,10
2,1:00,9/18/2011,(7:27) (Shotgun) A.Rodgers pass incomplete deep left to G.Jennings.,1,7,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",1433,0,1,0,0,0,GB,Q2 07:27,False,OPP 40,10
2,1:00,9/18/2011,(7:14) (Shotgun) A.Rodgers scrambles up the middle to CAR 47 for 3 yards (E.Norwood).,2,7,0,False,,0,0,0,0,0,0,"[E.Norwood, A.Rodgers]",1488,0,0,0,0,0,GB,Q2 07:14,False,MIDFIELD,20
2,1:00,9/18/2011,(6:31) (Shotgun) A.Rodgers scrambles left end to CAR 43 for 4 yards (T.Davis).,3,7,0,False,,0,0,0,0,0,0,"[A.Rodgers, T.Davis]",1509,0,0,0,0,0,GB,Q2 06:31,False,OPP 47,17
2,1:00,9/18/2011,(1:25) A.Rodgers pass incomplete deep middle to G.Jennings.,1,9,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",1795,0,1,0,0,0,GB,Q2 01:25,False,OWN 49,10
2,1:00,9/18/2011,(1:21) (Shotgun) A.Rodgers pass short right to G.Jennings to CAR 45 for 6 yards.,2,9,0,False,,1,1,0,0,0,6,"[G.Jennings, A.Rodgers]",1817,1,1,0,6,6,GB,Q2 01:21,False,OWN 49,10
2,1:00,9/18/2011,(:54) (Shotgun) A.Rodgers pass incomplete short left to G.Jennings.,3,9,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",1845,0,1,0,0,0,GB,Q2 00:54,False,OPP 45,4
2,1:00,9/18/2011,(:50) (Shotgun) A.Rodgers pass incomplete deep right to G.Jennings (C.Gamble).,4,9,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers, C.Gamble]",1867,0,1,0,0,0,GB,Q2 00:50,False,OPP 45,4
2,1:00,9/18/2011,(:07) A.Rodgers kneels to GB 6 for -1 yards.,1,11,0,False,,0,0,0,0,0,0,[A.Rodgers],2055,0,0,0,0,0,GB,Q2 00:07,False,OWN 7,10
2,1:00,9/18/2011,(13:12) A.Rodgers scrambles left end to CAR 49 for 8 yards (J.Anderson).,1,12,0,False,,0,0,0,0,0,0,"[J.Anderson, A.Rodgers]",2170,0,0,0,0,0,GB,Q3 13:12,False,OWN 43,10
2,1:00,9/18/2011,"(12:32) A.Rodgers pass deep middle to G.Jennings for 49 yards, TOUCHDOWN.",2,12,1,False,TD,1,1,46,1,1,49,"[G.Jennings, A.Rodgers]",2191,1,1,1,3,49,GB,Q3 12:32,True,OPP 49,2
2,1:00,9/18/2011,(10:39) (Shotgun) A.Rodgers pass incomplete deep right to G.Jennings.,2,14,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",2332,0,1,0,0,0,GB,Q3 10:39,False,OPP 19,9
2,1:00,9/18/2011,(10:33) (Shotgun) A.Rodgers pass incomplete deep left to J.Finley (C.Munnerlyn).,3,14,0,False,,1,0,0,0,0,0,"[C.Munnerlyn, J.Finley, A.Rodgers]",2354,0,1,0,0,0,GB,Q3 10:33,False,OPP 19,9
2,1:00,9/18/2011,(8:02) A.Rodgers pass incomplete deep middle to J.Jones (S.Martin).,2,16,0,False,,1,0,0,0,0,0,"[A.Rodgers, S.Martin, J.Jones]",2518,0,1,0,0,0,GB,Q3 08:02,False,OPP 25,7
2,1:00,9/18/2011,"(7:55) (Shotgun) A.Rodgers pass short middle to J.Finley to CAR 8 for 17 yards (C.Godfrey, J.Anderson). CAR-C.Godfrey was injured during the play. His return is Questionable.",3,16,1,False,,1,1,15,1,0,17,"[J.Anderson, J.Finley, C.Godfrey, A.Rodgers]",2540,1,1,0,2,17,GB,Q3 07:55,False,OPP 25,7
2,1:00,9/18/2011,"(6:40) A.Rodgers pass short right to J.Kuhn to CAR 1 for 7 yards (C.Gamble, T.Davis).",2,16,0,False,,1,1,3,0,0,7,"[J.Kuhn, A.Rodgers, T.Davis, C.Gamble]",2589,1,1,0,4,7,GB,Q3 06:40,False,OPP 8,8
2,1:00,9/18/2011,(5:49) (Shotgun) A.Rodgers pass incomplete short right to J.Nelson.,3,16,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Nelson]",2613,0,1,0,0,0,GB,Q3 05:49,False,OPP 1,1
2,1:00,9/18/2011,"(4:42) (Shotgun) A.Rodgers pass short left to R.Grant to CAR 39 for 8 yards (J.Anderson). PENALTY on CAR-G.Hardy, Personal Foul, 15 yards, enforced at CAR 39.",2,18,2,False,PENALTY,1,1,-4,1,0,8,"[R.Grant, J.Anderson, G.Hardy, A.Rodgers]",2777,1,1,0,12,8,GB,Q3 04:42,False,OPP 47,8
2,1:00,9/18/2011,(4:09) A.Rodgers pass short left to J.Starks to CAR 13 for 11 yards (J.Anderson).,1,18,1,False,,1,1,0,1,0,11,"[J.Anderson, A.Rodgers, J.Starks]",2812,1,1,0,11,11,GB,Q3 04:09,False,OPP 24,10
2,1:00,9/18/2011,(3:28) A.Rodgers sacked at CAR 26 for -13 yards (C.Johnson).,1,18,0,False,,0,0,0,0,0,0,"[C.Johnson, A.Rodgers]",2836,0,0,0,0,0,GB,Q3 03:28,False,OPP 13,10
2,1:00,9/18/2011,"(2:19) (Shotgun) A.Rodgers pass short right to J.Starks to CAR 26 for 10 yards (C.Gamble, J.Pugh).",2,18,0,False,,1,1,-1,0,0,10,"[J.Starks, C.Gamble, A.Rodgers, J.Pugh]",2890,1,1,0,11,10,GB,Q3 02:19,False,OPP 36,33
2,1:00,9/18/2011,(1:34) (Shotgun) A.Rodgers pass short middle to D.Driver to CAR 16 for 10 yards (C.Godfrey).,3,18,0,False,,1,1,6,0,0,10,"[C.Godfrey, A.Rodgers, D.Driver]",2914,1,1,0,4,10,GB,Q3 01:34,False,OPP 26,23
2,1:00,9/18/2011,(9:29) A.Rodgers pass short left to R.Cobb to GB 29 for 13 yards (C.Godfrey).,1,20,0,False,,1,1,11,0,0,13,"[A.Rodgers, C.Godfrey, R.Cobb]",3344,1,1,0,2,13,GB,Q4 09:29,False,OWN 16,20
2,1:00,9/18/2011,"(2:26) A.Rodgers pass short left to J.Nelson for 84 yards, TOUCHDOWN.",1,22,1,False,TD,1,1,13,1,1,84,"[A.Rodgers, J.Nelson]",3682,1,1,1,71,84,GB,Q4 02:26,True,OWN 16,10
2,1:00,9/18/2011,(:26) A.Rodgers kneels to CAR 40 for -1 yards.,1,24,0,False,,0,0,0,0,0,0,[A.Rodgers],4012,0,0,0,0,0,GB,Q4 00:26,False,OPP 39,10
3,4:15,9/25/2011,(14:24) (Shotgun) A.Rodgers pass short left to G.Jennings to GB 45 for 12 yards (N.Roach).,1,0,1,False,,1,1,12,1,0,12,"[G.Jennings, A.Rodgers, N.Roach]",72,1,1,0,0,12,GB,Q1 14:24,False,OWN 33,10
3,4:15,9/25/2011,(13:48) A.Rodgers pass short right to G.Jennings to CHI 36 for 19 yards (T.Jennings).,1,0,1,False,,1,1,15,1,0,19,"[G.Jennings, A.Rodgers, T.Jennings]",96,1,1,0,4,19,GB,Q1 13:48,False,OWN 45,10
3,4:15,9/25/2011,(13:12) (Shotgun) A.Rodgers pass short right to G.Jennings to CHI 25 for 11 yards (T.Jennings).,1,0,1,False,,1,1,0,1,0,11,"[G.Jennings, A.Rodgers, T.Jennings]",120,1,1,0,11,11,GB,Q1 13:12,False,OPP 36,10
3,4:15,9/25/2011,"(12:16) (Shotgun) A.Rodgers pass incomplete short middle to D.Driver. Penalty on GB-J.Sitton, Illegal Formation, declined.",1,0,0,False,,1,0,0,0,0,0,"[D.Driver, A.Rodgers]",204,0,1,0,0,0,GB,Q1 12:16,False,OPP 25,10
3,4:15,9/25/2011,(12:11) A.Rodgers pass deep right to G.Jennings to CHI 6 for 19 yards (C.Steltz).,2,0,1,False,,1,1,20,1,0,19,"[G.Jennings, A.Rodgers, C.Steltz]",237,1,1,0,-1,19,GB,Q1 12:11,False,OPP 25,10
3,4:15,9/25/2011,(11:33) A.Rodgers pass incomplete short right to J.Nelson.,1,0,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Nelson]",262,0,1,0,0,0,GB,Q1 11:33,False,OPP 6,6
3,4:15,9/25/2011,"(11:29) (Shotgun) A.Rodgers pass short left to J.Finley for 6 yards, TOUCHDOWN. Penalty on CHI-J.Peppers, Defensive Offside, declined.",2,0,1,False,TD,1,1,6,1,1,6,"[J.Finley, A.Rodgers]",284,1,1,1,0,6,GB,Q1 11:29,True,OPP 6,6
3,4:15,9/25/2011,(7:37) (Shotgun) A.Rodgers pass short left to G.Jennings to GB 31 for 9 yards (D.Moore).,1,2,0,False,,1,1,6,0,0,9,"[G.Jennings, A.Rodgers, D.Moore]",557,1,1,0,3,9,GB,Q1 07:37,False,OWN 22,10
3,4:15,9/25/2011,"(7:07) (No Huddle, Shotgun) A.Rodgers pass short right to G.Jennings to GB 39 for 8 yards (D.Moore). GB-B.Bulaga was injured during the play. His return is Questionable.",2,2,1,False,,1,1,6,1,0,8,"[G.Jennings, A.Rodgers, D.Moore]",582,1,1,0,2,8,GB,Q1 07:07,False,OWN 31,1
3,4:15,9/25/2011,(5:06) (Shotgun) A.Rodgers pass short right to J.Starks to GB 42 for 3 yards (T.Jennings).,3,2,0,False,,1,1,0,0,0,3,"[J.Starks, A.Rodgers, T.Jennings]",692,1,1,0,3,3,GB,Q1 05:06,False,OWN 39,10
3,4:15,9/25/2011,"(2:52) (Shotgun) A.Rodgers sacked at GB 33 for -2 yards (J.Peppers). Penalty on GB-C.Clifton, Offensive Holding, declined.",3,4,0,False,,0,0,0,0,0,0,"[A.Rodgers, J.Peppers]",868,0,0,0,0,0,GB,Q1 02:52,False,OWN 35,7
3,4:15,9/25/2011,(:43) A.Rodgers pass incomplete short left to D.Driver.,1,6,0,False,,1,0,0,0,0,0,"[D.Driver, A.Rodgers]",1043,0,1,0,0,0,GB,Q1 00:43,False,OWN 40,10
3,4:15,9/25/2011,(:39) A.Rodgers pass short right to J.Kuhn to GB 47 for 7 yards (T.Jennings; L.Briggs).,2,6,0,False,,1,1,5,0,0,7,"[J.Kuhn, A.Rodgers, L.Briggs, T.Jennings]",1065,1,1,0,2,7,GB,Q1 00:39,False,OWN 40,10
3,4:15,9/25/2011,(13:38) A.Rodgers pass deep right to J.Finley to CHI 16 for 24 yards (C.Steltz).,3,6,1,False,,1,1,20,1,0,24,"[J.Finley, A.Rodgers, C.Steltz]",1171,1,1,0,4,24,GB,Q2 13:38,False,OPP 40,2
3,4:15,9/25/2011,"(12:07) A.Rodgers pass short middle to J.Finley for 7 yards, TOUCHDOWN. Play Challenged by Replay Assistant and Upheld.",2,6,1,False,TD,1,1,7,1,1,7,"[J.Finley, A.Rodgers]",1216,1,1,1,0,7,GB,Q2 12:07,True,OPP 7,1
3,4:15,9/25/2011,(7:34) A.Rodgers pass short right to R.Cobb pushed ob at GB 38 for 13 yards (D.Moore).,2,8,1,False,,1,1,0,1,0,13,"[A.Rodgers, R.Cobb, D.Moore]",1581,1,1,0,13,13,GB,Q2 07:34,False,OWN 25,5
3,4:15,9/25/2011,(5:10) (Shotgun) A.Rodgers pass short left to J.Nelson to CHI 41 for 18 yards (C.Tillman).,3,8,1,False,,1,1,14,1,0,18,"[C.Tillman, J.Nelson, A.Rodgers]",1687,1,1,0,4,18,GB,Q2 05:10,False,OWN 41,7
3,4:15,9/25/2011,(4:29) A.Rodgers pass short right to J.Jones to CHI 28 for 13 yards (B.Meriweather).,1,8,1,False,,1,1,6,1,0,13,"[A.Rodgers, B.Meriweather, J.Jones]",1711,1,1,0,7,13,GB,Q2 04:29,False,OPP 41,10
3,4:15,9/25/2011,"(2:44) (Shotgun) PENALTY on GB-A.Rodgers, Delay of Game, 5 yards, enforced at CHI 20 - No Play.",1,8,0,False,PENALTY,0,0,0,0,0,0,[A.Rodgers],1779,0,0,0,0,0,GB,Q2 02:44,False,OPP 20,15
3,4:15,9/25/2011,(2:28) (Shotgun) A.Rodgers pass incomplete short right to J.Jones.,1,8,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Jones]",1819,0,1,0,0,0,GB,Q2 02:28,False,OPP 25,20
3,4:15,9/25/2011,(2:24) (Shotgun) A.Rodgers pass short right to J.Finley to CHI 14 for 11 yards (B.Urlacher).,2,8,0,False,,1,1,5,0,0,11,"[B.Urlacher, J.Finley, A.Rodgers]",1842,1,1,0,6,11,GB,Q2 02:24,False,OPP 25,20
3,4:15,9/25/2011,(2:00) (Shotgun) A.Rodgers pass incomplete short middle to J.Starks.,3,8,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Starks]",1906,0,1,0,0,0,GB,Q2 02:00,False,OPP 19,14
