week,game_time,date_stamp,desc,down,drive,first_down,home,note,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_tds,passing_yds,players,playid,receiving_rec,receiving_tar,receiving_tds,receiving_yac_yds,receiving_yds,team,time,touchdown,yardline,yards_togo
1,4:15,9/12/2010,(5:03) (Shotgun) A.Rodgers pass short left to G.Jennings to PHI 39 for 8 yards (E.Sims).,1,8,0,False,,1,1,7,0,0,8,"[G.Jennings, A.Rodgers, E.Sims]",1537,1,1,0,1,8,GB,Q2 05:03,False,OPP 47,20
1,4:15,9/12/2010,(3:41) (Shotgun) A.Rodgers pass deep right to G.Jennings to PHI 20 for 16 yards (A.Samuel).,3,8,1,False,,1,1,16,1,0,16,"[G.Jennings, A.Samuel, A.Rodgers]",1582,1,1,0,0,16,GB,Q2 03:41,False,OPP 36,9
1,4:15,9/12/2010,(2:10) A.Rodgers pass short left to B.Jackson to PHI 7 for 13 yards (Q.Mikell).,2,8,1,False,,1,1,-1,1,0,13,"[B.Jackson, Q.Mikell, A.Rodgers]",1627,1,1,0,14,13,GB,Q2 02:10,False,OPP 20,10
1,4:15,9/12/2010,(1:55) (Shotgun) A.Rodgers pass incomplete short middle to J.Nelson.,2,8,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Nelson]",1706,0,1,0,0,0,GB,Q2 01:55,False,OPP 6,6
1,4:15,9/12/2010,"(1:52) (Shotgun) A.Rodgers pass short right to D.Driver for 6 yards, TOUCHDOWN. The Replay Assistant challenged the pass completion ruling, and the play was Upheld.",3,8,1,False,TD,1,1,6,1,1,6,"[A.Rodgers, D.Driver]",1728,1,1,1,0,6,GB,Q2 01:52,True,OPP 6,6
1,4:15,9/12/2010,(:41) (Shotgun) A.Rodgers pass short left to G.Jennings ran ob at GB 34 for 11 yards.,1,10,1,False,,1,1,7,1,0,11,"[G.Jennings, A.Rodgers]",1913,1,1,0,4,11,GB,Q2 00:41,False,OWN 23,10
1,4:15,9/12/2010,(:37) A.Rodgers pass short right to D.Driver to GB 45 for 6 yards (J.Hanson).,1,10,1,False,,1,1,6,1,0,6,"[A.Rodgers, J.Hanson, D.Driver]",1961,1,1,0,0,6,GB,Q2 00:37,False,OWN 39,5
1,4:15,9/12/2010,(:30) (Shotgun) A.Rodgers scrambles right end ran ob at PHI 48 for 7 yards.,1,10,0,False,,0,0,0,0,0,0,[A.Rodgers],1986,0,0,0,0,0,GB,Q2 00:30,False,OWN 45,10
1,4:15,9/12/2010,(:23) (Shotgun) A.Rodgers pass short middle to J.Jones pushed ob at PHI 45 for 3 yards (A.Samuel).,2,10,1,False,,1,1,3,1,0,3,"[A.Samuel, A.Rodgers, J.Jones]",2007,1,1,0,0,3,GB,Q2 00:23,False,OPP 48,3
1,4:15,9/12/2010,(:21) (Shotgun) A.Rodgers pass short left to J.Nelson to PHI 38 for 7 yards (O.Gaither).,1,10,0,False,,1,1,7,0,0,7,"[O.Gaither, A.Rodgers, J.Nelson]",2031,1,1,0,0,7,GB,Q2 00:21,False,OPP 45,10
1,4:15,9/12/2010,(:09) A.Rodgers spiked the ball to stop the clock.,2,10,0,False,,1,0,0,0,0,0,[A.Rodgers],2056,0,0,0,0,0,GB,Q2 00:09,False,OPP 38,3
1,4:15,9/12/2010,(13:01) A.Rodgers pass incomplete deep left to G.Jennings.,2,12,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",2260,0,1,0,0,0,GB,Q3 13:01,False,OWN 45,3
1,4:15,9/12/2010,(12:54) (Shotgun) A.Rodgers pass short right to D.Driver to PHI 48 for 7 yards (N.Allen).,3,12,1,False,,1,1,5,1,0,7,"[A.Rodgers, N.Allen, D.Driver]",2282,1,1,0,2,7,GB,Q3 12:54,False,OWN 45,3
1,4:15,9/12/2010,(11:34) A.Rodgers pass incomplete short right to D.Driver (A.Samuel).,2,12,0,False,,1,0,0,0,0,0,"[A.Samuel, D.Driver, A.Rodgers]",2330,0,1,0,0,0,GB,Q3 11:34,False,OPP 47,9
1,4:15,9/12/2010,(11:29) (Shotgun) A.Rodgers pass deep middle to J.Finley to PHI 27 for 20 yards (N.Allen).,3,12,1,False,,1,1,17,1,0,20,"[J.Finley, A.Rodgers, N.Allen]",2353,1,1,0,3,20,GB,Q3 11:29,False,OPP 47,9
1,4:15,9/12/2010,"(2:03) (Shotgun) A.Rodgers pass deep left to G.Jennings for 32 yards, TOUCHDOWN.",2,14,1,False,TD,1,1,32,1,1,32,"[G.Jennings, A.Rodgers]",2858,1,1,1,0,32,GB,Q3 02:03,True,OPP 32,11
1,4:15,9/12/2010,(14:16) (Shotgun) A.Rodgers pass incomplete short left to J.Jones.,3,16,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Jones]",3072,0,1,0,0,0,GB,Q4 14:16,False,OWN 43,5
1,4:15,9/12/2010,(10:15) A.Rodgers pass incomplete deep left to G.Jennings.,1,18,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",3397,0,1,0,0,0,GB,Q4 10:15,False,OWN 40,10
1,4:15,9/12/2010,(9:25) (Shotgun) A.Rodgers pass deep middle intended for D.Driver INTERCEPTED by N.Allen at PHI 39. N.Allen to 50 for 11 yards (D.Driver).,3,18,0,False,INT,1,0,0,0,0,0,"[A.Rodgers, N.Allen, D.Driver]",3440,0,1,0,0,0,GB,Q4 09:25,False,OWN 37,13
1,4:15,9/12/2010,(4:27) (Shotgun) A.Rodgers pass incomplete short left to G.Jennings.,3,20,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",3828,0,1,0,0,0,GB,Q4 04:27,False,OWN 49,7
1,4:15,9/12/2010,(1:54) A.Rodgers kneels to GB 41 for -1 yards.,1,22,0,False,,0,0,0,0,0,0,[A.Rodgers],4032,0,0,0,0,0,GB,Q4 01:54,False,OWN 42,10
1,4:15,9/12/2010,(1:13) A.Rodgers kneels to GB 40 for -1 yards.,2,22,0,False,,0,0,0,0,0,0,[A.Rodgers],4053,0,0,0,0,0,GB,Q4 01:13,False,OWN 41,11
1,4:15,9/12/2010,(:32) A.Rodgers kneels to GB 39 for -1 yards.,3,22,0,False,,0,0,0,0,0,0,[A.Rodgers],4074,0,0,0,0,0,GB,Q4 00:32,False,OWN 40,12
2,1:00,9/19/2010,"(14:55) A.Rodgers pass short middle to D.Driver to GB 47 for 13 yards (J.Byrd, A.Davis) [K.Williams]. Penalty on BUF-K.Williams, Defensive Offside, declined.",1,0,1,True,,1,1,13,1,0,13,"[J.Byrd, K.Williams, D.Driver, A.Davis, A.Rodgers]",58,1,1,0,0,13,GB,Q1 14:55,False,OWN 34,10
2,1:00,9/19/2010,"(13:10) A.Rodgers pass short left to Q.Johnson pushed ob at BUF 33 for 11 yards (K.Ellison, C.Kelsay).",3,0,1,True,,1,1,0,1,0,11,"[C.Kelsay, A.Rodgers, Q.Johnson, K.Ellison]",135,1,1,0,11,11,GB,Q1 13:10,False,OPP 44,1
2,1:00,9/19/2010,(12:02) (Shotgun) A.Rodgers pass incomplete short right to J.Finley (T.Troup).,2,0,0,True,,1,0,0,0,0,0,"[T.Troup, J.Finley, A.Rodgers]",213,0,1,0,0,0,GB,Q1 12:02,False,OPP 26,3
2,1:00,9/19/2010,(11:58) (Shotgun) A.Rodgers pass incomplete deep left to J.Jones.,3,0,0,True,,1,0,0,0,0,0,"[A.Rodgers, J.Jones]",252,0,1,0,0,0,GB,Q1 11:58,False,OPP 26,3
2,1:00,9/19/2010,(9:33) A.Rodgers pass short left to D.Driver pushed ob at BUF 42 for 7 yards (C.Kelsay).,1,2,0,True,,1,1,2,0,0,7,"[D.Driver, A.Rodgers, C.Kelsay]",403,1,1,0,5,7,GB,Q1 09:33,False,OPP 49,10
2,1:00,9/19/2010,(9:05) A.Rodgers pass short middle to J.Finley pushed ob at BUF 8 for 34 yards (J.Byrd).,2,2,1,True,,1,1,10,1,0,34,"[J.Byrd, J.Finley, A.Rodgers]",427,1,1,0,24,34,GB,Q1 09:05,False,OPP 42,3
2,1:00,9/19/2010,(7:48) (Shotgun) A.Rodgers pass incomplete short left to J.Finley.,2,2,0,True,,1,0,0,0,0,0,"[J.Finley, A.Rodgers]",472,0,1,0,0,0,GB,Q1 07:48,False,OPP 6,6
2,1:00,9/19/2010,(7:45) (Shotgun) A.Rodgers pass incomplete short right to J.Jones (K.Ellison).,3,2,0,True,,1,0,0,0,0,0,"[A.Rodgers, K.Ellison, J.Jones]",494,0,1,0,0,0,GB,Q1 07:45,False,OPP 6,6
2,1:00,9/19/2010,(5:25) (Shotgun) A.Rodgers pass short right to D.Driver to GB 40 for 11 yards (D.Florence).,2,4,1,True,,1,1,4,1,0,11,"[A.Rodgers, D.Florence, D.Driver]",670,1,1,0,7,11,GB,Q1 05:25,False,OWN 29,9
2,1:00,9/19/2010,(3:22) (Shotgun) A.Rodgers pass deep right to J.Finley to BUF 20 for 32 yards (C.Kelsay).,3,4,1,True,,1,1,24,1,0,32,"[J.Finley, A.Rodgers, C.Kelsay]",736,1,1,0,8,32,GB,Q1 03:22,False,OWN 48,2
2,1:00,9/19/2010,(2:35) A.Rodgers pass incomplete short left to G.Jennings.,1,4,0,True,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",760,0,1,0,0,0,GB,Q1 02:35,False,OPP 20,10
2,1:00,9/19/2010,"(2:31) A.Rodgers pass incomplete deep left to J.Jones. Green Bay challenged the incomplete pass ruling, and the play was Upheld. (Timeout #2.)",2,4,0,True,TIMEOUT,1,0,0,0,0,0,"[A.Rodgers, J.Jones]",782,0,1,0,0,0,GB,Q1 02:31,False,OPP 20,10
2,1:00,9/19/2010,(2:24) (Shotgun) A.Rodgers left guard to BUF 8 for 12 yards (R.Corner).,3,4,1,True,,0,0,0,0,0,0,"[R.Corner, A.Rodgers]",841,0,0,0,0,0,GB,Q1 02:24,False,OPP 20,10
2,1:00,9/19/2010,(:57) (Shotgun) A.Rodgers pass short right to J.Jones to BUF 1 for 4 yards (T.McGee).,2,4,0,True,,1,1,-3,0,0,4,"[A.Rodgers, T.McGee, J.Jones]",883,1,1,0,7,4,GB,Q1 00:57,False,OPP 5,5
2,1:00,9/19/2010,(10:41) A.Rodgers pass short left to G.Jennings to GB 38 for -2 yards (L.McKelvin).,1,6,0,True,,1,1,-2,0,0,-2,"[G.Jennings, L.McKelvin, A.Rodgers]",1237,1,1,0,0,-2,GB,Q2 10:41,False,OWN 40,10
2,1:00,9/19/2010,(9:02) (Shotgun) A.Rodgers pass incomplete deep right to J.Jones.,3,6,0,True,,1,0,0,0,0,0,"[A.Rodgers, J.Jones]",1305,0,1,0,0,0,GB,Q2 09:02,False,OWN 35,15
2,1:00,9/19/2010,(4:33) (Shotgun) A.Rodgers pass incomplete short right to J.Kuhn.,3,8,0,True,,1,0,0,0,0,0,"[J.Kuhn, A.Rodgers]",1532,0,1,0,0,0,GB,Q2 04:33,False,OWN 24,2
2,1:00,9/19/2010,"(12:49) (Shotgun) A.Rodgers right end to BUF 38 for 1 yard (M.Stroud, B.Scott).",1,12,0,True,,0,0,0,0,0,0,"[A.Rodgers, M.Stroud, B.Scott]",2025,0,0,0,0,0,GB,Q3 12:49,False,OPP 39,10
2,1:00,9/19/2010,(11:22) (Shotgun) A.Rodgers pass deep left to G.Jennings to BUF 19 for 17 yards (L.McKelvin).,3,12,1,True,,1,1,17,1,0,17,"[G.Jennings, L.McKelvin, A.Rodgers]",2067,1,1,0,0,17,GB,Q3 11:22,False,OPP 36,7
2,1:00,9/19/2010,(10:41) A.Rodgers pass short middle to J.Nelson to BUF 8 for 11 yards (C.Kelsay).,1,12,1,True,,1,1,11,1,0,11,"[C.Kelsay, A.Rodgers, J.Nelson]",2091,1,1,0,0,11,GB,Q3 10:41,False,OPP 19,10
2,1:00,9/19/2010,(9:19) (Shotgun) A.Rodgers pass short right to D.Lee to BUF 7 for -1 yards (K.Williams).,2,12,0,True,,1,1,-2,0,0,-1,"[A.Rodgers, D.Lee, K.Williams]",2136,1,1,0,1,-1,GB,Q3 09:19,False,OPP 6,6
2,1:00,9/19/2010,"(8:37) (Shotgun) A.Rodgers pass short left to D.Driver for 7 yards, TOUCHDOWN [C.Kelsay].",3,12,1,True,TD,1,1,7,1,1,7,"[C.Kelsay, A.Rodgers, D.Driver]",2160,1,1,1,0,7,GB,Q3 08:37,True,OPP 7,7
2,1:00,9/19/2010,(5:40) A.Rodgers pass short left to J.Nelson pushed ob at BUF 42 for 15 yards (L.McKelvin).,2,14,1,True,,1,1,11,1,0,15,"[L.McKelvin, A.Rodgers, J.Nelson]",2347,1,1,0,4,15,GB,Q3 05:40,False,OWN 43,3
2,1:00,9/19/2010,(5:06) A.Rodgers pass short right to J.Finley to BUF 20 for 22 yards (F.Jackson).,1,14,1,True,,1,1,12,1,0,22,"[J.Finley, A.Rodgers, F.Jackson]",2376,1,1,0,10,22,GB,Q3 05:06,False,OPP 42,10
2,1:00,9/19/2010,"(3:37) A.Rodgers pass short left to B.Jackson to BUF 7 for 10 yards (A.Davis, D.Whitner).",2,14,1,True,,1,1,4,1,0,10,"[D.Whitner, A.Davis, B.Jackson, A.Rodgers]",2421,1,1,0,6,10,GB,Q3 03:37,False,OPP 17,7
2,1:00,9/19/2010,"(2:51) (Shotgun) A.Rodgers pass short left to J.Jones to BUF 5 for 2 yards (L.McKelvin). FUMBLES (L.McKelvin), recovered by GB-B.Jackson at BUF 9. B.Jackson to BUF 9 for no gain (B.Scott).",1,14,0,True,FUMBLE,1,1,2,0,0,-2,"[A.Rodgers, L.McKelvin, J.Jones, B.Jackson, B.Scott]",2445,1,1,0,-4,-2,GB,Q3 02:51,False,OPP 7,7
2,1:00,9/19/2010,"(2:03) (Shotgun) A.Rodgers right end for 9 yards, TOUCHDOWN.",2,14,1,True,TD,0,0,0,0,0,0,[A.Rodgers],2480,0,0,0,0,0,GB,Q3 02:03,True,OPP 9,9
2,1:00,9/19/2010,(13:15) A.Rodgers pass incomplete short right to G.Jennings.,2,16,0,True,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",2746,0,1,0,0,0,GB,Q4 13:15,False,OWN 43,15
2,1:00,9/19/2010,(13:10) (Shotgun) A.Rodgers pass short middle to J.Finley to BUF 42 for 15 yards (B.Scott).,3,16,1,True,,1,1,15,1,0,15,"[J.Finley, A.Rodgers, B.Scott]",2768,1,1,0,0,15,GB,Q4 13:10,False,OWN 43,15
2,1:00,9/19/2010,"(12:22) (Shotgun) A.Rodgers pass deep right to J.Jones for 30 yards, TOUCHDOWN. Penalty on BUF, Defensive Offside, declined. Penalty on BUF, Defensive 12 On-field, declined.",1,16,1,True,TD,1,1,21,1,1,30,"[A.Rodgers, J.Jones]",2824,1,1,1,9,30,GB,Q4 12:22,True,OPP 30,10
2,1:00,9/19/2010,(8:50) A.Rodgers pass short left to G.Jennings to BUF 43 for 21 yards (K.Ellison).,2,18,1,True,,1,1,15,1,0,21,"[G.Jennings, A.Rodgers, K.Ellison]",3063,1,1,0,6,21,GB,Q4 08:50,False,OWN 36,13
2,1:00,9/19/2010,(7:25) (Shotgun) A.Rodgers pass incomplete short right to D.Driver.,3,18,0,True,,1,0,0,0,0,0,"[A.Rodgers, D.Driver]",3129,0,1,0,0,0,GB,Q4 07:25,False,OPP 39,6
2,1:00,9/19/2010,(1:10) A.Rodgers kneels to GB 37 for -1 yards.,1,20,0,True,,0,0,0,0,0,0,[A.Rodgers],3468,0,0,0,0,0,GB,Q4 01:10,False,OWN 38,10
2,1:00,9/19/2010,(:32) A.Rodgers kneels to GB 36 for -1 yards.,2,20,0,True,,0,0,0,0,0,0,[A.Rodgers],3489,0,0,0,0,0,GB,Q4 00:32,False,OWN 37,11
3,8:30,9/27/2010,(7:45) A.Rodgers pass short left to G.Jennings to CHI 45 for 11 yards (C.Tillman).,2,1,1,False,,1,1,11,1,0,11,"[G.Jennings, C.Tillman, A.Rodgers]",392,1,1,0,0,11,GB,Q1 07:45,False,OWN 44,6
3,8:30,9/27/2010,(7:06) A.Rodgers pass deep right to J.Finley to CHI 19 for 26 yards (C.Harris).,1,1,1,False,,1,1,20,1,0,26,"[C.Harris, J.Finley, A.Rodgers]",416,1,1,0,6,26,GB,Q1 07:06,False,OPP 45,10
3,8:30,9/27/2010,(5:18) (Shotgun) A.Rodgers pass short right to J.Jones to CHI 7 for 18 yards (Z.Bowman).,2,1,1,False,,1,1,8,1,0,18,"[Z.Bowman, J.Jones, A.Rodgers]",484,1,1,0,10,18,GB,Q1 05:18,False,OPP 25,16
3,8:30,9/27/2010,"(4:31) (Shotgun) A.Rodgers pass short middle to G.Jennings for 7 yards, TOUCHDOWN.",1,1,1,False,TD,1,1,7,1,1,7,"[G.Jennings, A.Rodgers]",525,1,1,1,0,7,GB,Q1 04:31,True,OPP 7,7
3,8:30,9/27/2010,(1:57) A.Rodgers pass incomplete deep right to J.Nelson (C.Harris).,1,3,0,False,,1,0,0,0,0,0,"[C.Harris, A.Rodgers, J.Nelson]",813,0,1,0,0,0,GB,Q1 01:57,False,OWN 10,10
3,8:30,9/27/2010,(1:04) (Shotgun) A.Rodgers pass short right to J.Jones pushed ob at GB 16 for 8 yards (D.Manning).,3,3,0,False,,1,1,-3,0,0,8,"[D.Manning, J.Jones, A.Rodgers]",857,1,1,0,11,8,GB,Q1 01:04,False,OWN 8,12
3,8:30,9/27/2010,(11:46) A.Rodgers pass deep middle to J.Finley to GB 36 for 28 yards (C.Harris).,2,5,1,False,,1,1,27,1,0,28,"[C.Harris, D.Manning, J.Finley, A.Rodgers]",1153,1,1,0,1,28,GB,Q2 11:46,False,OWN 8,9
3,8:30,9/27/2010,(11:05) A.Rodgers pass incomplete short right [J.Peppers].,1,5,0,False,,1,0,0,0,0,0,"[A.Rodgers, J.Peppers]",1177,0,0,0,0,0,GB,Q2 11:05,False,OWN 36,10
3,8:30,9/27/2010,(10:58) (Shotgun) A.Rodgers pass short right to D.Driver to GB 42 for 6 yards (B.Urlacher).,2,5,0,False,,1,1,4,0,0,6,"[D.Driver, B.Urlacher, A.Rodgers]",1199,1,1,0,2,6,GB,Q2 10:58,False,OWN 36,10
3,8:30,9/27/2010,(10:16) (Shotgun) A.Rodgers pass short right to J.Kuhn to CHI 48 for 10 yards (T.Jennings).,3,5,1,False,,1,1,10,1,0,10,"[J.Kuhn, A.Rodgers, T.Jennings]",1223,1,1,0,0,10,GB,Q2 10:16,False,OWN 42,4
3,8:30,9/27/2010,(8:57) A.Rodgers pass short left to J.Finley to CHI 34 for 7 yards (C.Tillman).,2,5,1,False,,1,1,6,1,0,7,"[C.Tillman, J.Finley, A.Rodgers]",1268,1,1,0,1,7,GB,Q2 08:57,False,OPP 41,3
3,8:30,9/27/2010,(7:32) (Shotgun) A.Rodgers pass short left to B.Jackson to CHI 30 for 7 yards (B.Urlacher) [A.Adams].,2,5,0,False,,1,1,0,0,0,7,"[A.Adams, B.Urlacher, B.Jackson, A.Rodgers]",1313,1,1,0,7,7,GB,Q2 07:32,False,OPP 37,13
3,8:30,9/27/2010,(6:44) (Shotgun) A.Rodgers pass short right to D.Driver to CHI 20 for 10 yards (D.Moore).,3,5,1,False,,1,1,7,1,0,10,"[A.Rodgers, D.Driver, D.Moore]",1337,1,1,0,3,10,GB,Q2 06:44,False,OPP 30,6
3,8:30,9/27/2010,(5:32) (Shotgun) A.Rodgers pass incomplete short left to D.Driver.,1,5,0,False,,1,0,0,0,0,0,"[D.Driver, A.Rodgers]",1397,0,1,0,0,0,GB,Q2 05:32,False,OPP 30,20
3,8:30,9/27/2010,(5:27) (Shotgun) A.Rodgers pass incomplete deep left to G.Jennings.,2,5,0,False,,1,0,0,0,0,0,"[G.Jennings, A.Rodgers]",1419,0,1,0,0,0,GB,Q2 05:27,False,OPP 30,20
3,8:30,9/27/2010,"(5:22) (Shotgun) A.Rodgers pass short right to J.Kuhn to CHI 20 for 10 yards (L.Briggs, D.Moore).",3,5,0,False,,1,1,0,0,0,10,"[J.Kuhn, A.Rodgers, L.Briggs, D.Moore]",1441,1,1,0,10,10,GB,Q2 05:22,False,OPP 30,20
3,8:30,9/27/2010,(3:42) A.Rodgers pass incomplete deep middle to G.Jennings (D.Manning).,1,7,0,False,,1,0,0,0,0,0,"[G.Jennings, D.Manning, A.Rodgers]",1652,0,1,0,0,0,GB,Q2 03:42,False,OWN 18,10
3,8:30,9/27/2010,(3:32) (Shotgun) A.Rodgers pass short left to B.Jackson to GB 28 for 10 yards (B.Urlacher). Measurement.,2,7,1,False,,1,1,0,1,0,10,"[B.Urlacher, B.Jackson, A.Rodgers]",1674,1,1,0,10,10,GB,Q2 03:32,False,OWN 18,10
3,8:30,9/27/2010,(2:10) (Shotgun) A.Rodgers pass incomplete short middle to G.Jennings [I.Idonije].,2,7,0,False,,1,0,0,0,0,0,"[G.Jennings, I.Idonije, A.Rodgers]",1723,0,1,0,0,0,GB,Q2 02:10,False,OWN 30,8
3,8:30,9/27/2010,(2:07) (Shotgun) A.Rodgers pass short right to J.Finley to GB 37 for 7 yards (L.Briggs).,3,7,0,False,,1,1,0,0,0,7,"[L.Briggs, J.Finley, A.Rodgers]",1762,1,1,0,7,7,GB,Q2 02:07,False,OWN 30,8
3,8:30,9/27/2010,(:18) (Shotgun) A.Rodgers pass incomplete short right.,1,9,0,False,,1,0,0,0,0,0,[A.Rodgers],1980,0,0,0,0,0,GB,Q2 00:18,False,OWN 42,10
3,8:30,9/27/2010,(:08) (Shotgun) A.Rodgers pass short right to D.Driver to GB 49 for 7 yards (L.Briggs).,2,9,0,False,,1,1,3,0,0,7,"[D.Driver, L.Briggs, A.Rodgers]",2002,1,1,0,4,7,GB,Q2 00:08,False,OWN 42,10
3,8:30,9/27/2010,(:04) (Shotgun) A.Rodgers pass deep right intended for G.Jennings INTERCEPTED by L.Briggs (B.Urlacher) at CHI 4. L.Briggs to CHI 5 for 1 yard (D.Driver).,3,9,0,False,INT,1,0,0,0,0,0,"[D.Driver, B.Urlacher, A.Rodgers, G.Jennings, L.Briggs]",2043,0,1,0,0,0,GB,Q2 00:04,False,OWN 49,3
3,8:30,9/27/2010,(14:28) (Shotgun) A.Rodgers pass short left to J.Nelson to GB 23 for 8 yards (C.Tillman).,1,10,0,False,,1,1,5,0,0,8,"[C.Tillman, A.Rodgers, J.Nelson]",2143,1,1,0,3,8,GB,Q3 14:28,False,OWN 15,15
3,8:30,9/27/2010,(13:48) (Shotgun) A.Rodgers pass deep middle to J.Finley to GB 43 for 20 yards (C.Harris). CHI-C.Harris was injured during the play.,2,10,1,False,,1,1,17,1,0,20,"[C.Harris, J.Finley, A.Rodgers]",2167,1,1,0,3,20,GB,Q3 13:48,False,OWN 23,7
3,8:30,9/27/2010,(12:40) A.Rodgers pass short right to D.Driver to CHI 40 for 6 yards (D.Moore).,1,10,0,False,,1,1,6,0,0,6,"[D.Driver, A.Rodgers, D.Moore]",2233,1,1,0,0,6,GB,Q3 12:40,False,OPP 46,10
3,8:30,9/27/2010,(11:21) (Shotgun) A.Rodgers pass short right to D.Driver to CHI 30 for 8 yards (D.Moore).,3,10,1,False,,1,1,3,1,0,8,"[A.Rodgers, D.Driver, D.Moore]",2279,1,1,0,5,8,GB,Q3 11:21,False,OPP 38,2
